freq	dB(stoz(S(1,1)))
3.50050000000000017E9	3.07395522191841941E1
3.50100000000000033E9	3.07306527690320097E1
3.50150000000000006E9	3.07216896208261803E1
3.50199999999999978E9	3.07126619186924410E1
3.50249999999999995E9	3.07035688207326141E1
3.50300000000000011E9	3.06944095013607665E1
3.50350000000000028E9	3.06851831534890929E1
3.50400000000000000E9	3.06758889905420817E1
3.50450000000000017E9	3.06665262482821044E1
3.50499999999999989E9	3.06570941864356294E1
3.50550000000000006E9	3.06475920901134025E1
3.50600000000000023E9	3.06380192710246568E1
3.50649999999999995E9	3.06283750684906320E1
3.50700000000000012E9	3.06186588502668799E1
3.50750000000000028E9	3.06088700131898772E1
3.50800000000000001E9	3.05990079836656514E1
3.50850000000000017E9	3.05890722180224506E1
3.50899999999999945E9	3.05790622027506220E1
3.50950000000000006E9	3.05689774546552995E1
3.51000000000000023E9	3.05588175209462243E1
3.51050000000000040E9	3.05485819792906588E1
3.51100000000000012E9	3.05382704378522396E1
3.51149999999999940E9	3.05278825353378602E1
3.51199999999999957E9	3.05174179410723845E1
3.51250000000000018E9	3.05068763551168187E1
3.51300000000000034E9	3.04962575084440379E1
3.51350000000000051E9	3.04855611631814227E1
3.51400000000000023E9	3.04747871129259895E1
3.51449999999999951E9	3.04639351831347849E1
3.51499999999999968E9	3.04530052315879374E1
3.51550000000000029E9	3.04419971489190999E1
3.51600000000000046E9	3.04309108592030553E1
3.51649999999999974E9	3.04197463205869711E1
3.51700000000000035E9	3.04085035259471148E1
3.51749999999999963E9	3.03971825035503196E1
3.51799999999999979E9	3.03857833176933223E1
3.51850000000000041E9	3.03743060692923184E1
3.51899999999999968E9	3.03627508963881798E1
3.51949999999999985E9	3.03511179745315562E1
3.52000000000000046E9	3.03394075170066158E1
3.52049999999999974E9	3.03276197748500742E1
3.52099999999999991E9	3.03157550366173201E1
3.52149999999999963E9	3.03038136278457593E1
3.52199999999999980E9	3.02917959101605927E1
3.52249999999999996E9	3.02797022799683146E1
3.52300000000000058E9	3.02675331666778202E1
3.52349999999999985E9	3.02552890303911681E1
3.52399999999999958E9	3.02429703590021504E1
3.52449999999999974E9	3.02305776646434321E1
3.52499999999999991E9	3.02181114794235839E1
3.52550000000000008E9	3.02055723503979801E1
3.52600000000000069E9	3.01929608337235766E1
3.52649999999999997E9	3.01802774879517299E1
3.52699999999999969E9	3.01675228664245987E1
3.52749999999999986E9	3.01546975087489155E1
3.52800000000000002E9	3.01418019313367669E1
3.52850000000000019E9	3.01288366170172317E1
3.52899999999999991E9	3.01158020037430640E1
3.52950000000000008E9	3.01026984724374591E1
3.52999999999999980E9	3.00895263340507979E1
3.53049999999999997E9	3.00762858159238977E1
3.53100000000000014E9	3.00629770475831082E1
3.53149999999999986E9	3.00496000461237989E1
3.53200000000000003E9	3.00361547013700170E1
3.53250000000000020E9	3.00226407610296864E1
3.53299999999999992E9	3.00090578160968535E1
3.53350000000000009E9	2.99954052867802323E1
3.53399999999999981E9	2.99816824092650291E1
3.53449999999999998E9	2.99678882236361721E1
3.53500000000000014E9	2.99540215633071316E1
3.53550000000000031E9	2.99400810463091016E1
3.53600000000000003E9	2.99260650687952490E1
3.53649999999999931E9	2.99119718011082192E1
3.53699999999999992E9	2.98977991867418647E1
3.53750000000000009E9	2.98835449444987411E1
3.53800000000000026E9	2.98692065741098478E1
3.53850000000000042E9	2.98547813655328476E1
3.53900000000000015E9	2.98402664120880390E1
3.53949999999999942E9	2.98256586275283331E1
3.54000000000000004E9	2.98109547670647146E1
3.54050000000000020E9	2.97961514522950122E1
3.54100000000000037E9	2.97812451999043182E1
3.54150000000000009E9	2.97662324539278211E1
3.54200000000000026E9	2.97511096212917581E1
3.54249999999999954E9	2.97358731102788054E1
3.54300000000000015E9	2.97205193715023297E1
3.54350000000000032E9	2.97050449409240080E1
3.54399999999999959E9	2.96894464844092409E1
3.54450000000000021E9	2.96737208432904476E1
3.54500000000000037E9	2.96578650803984889E1
3.54549999999999965E9	2.96418765260268469E1
3.54600000000000026E9	2.96257528233133627E1
3.54649999999999954E9	2.96094919725599492E1
3.54699999999999971E9	2.95930923740570240E1
3.54750000000000032E9	2.95765528690391655E1
3.54800000000000049E9	2.95598727784673976E1
3.54849999999999977E9	2.95430519394072810E1
3.54899999999999949E9	2.95260907388524529E1
3.54949999999999966E9	2.95089901449231773E1
3.54999999999999982E9	2.94917517354487524E1
3.55050000000000043E9	2.94743777240181570E1
3.55100000000000060E9	2.94568709836533316E1
3.55149999999999988E9	2.94392350683190074E1
3.55199999999999960E9	2.94214742325381184E1
3.55249999999999977E9	2.94035934494207440E1
3.55299999999999994E9	2.93855984274472837E1
3.55350000000000055E9	2.93674956263646791E1
3.55399999999999983E9	2.93492922725663741E1
3.55449999999999999E9	2.93309963743219404E1
3.55499999999999972E9	2.93126167372162927E1
3.55549999999999988E9	2.92941629801374281E1
3.55600000000000005E9	2.92756455521289194E1
3.55649999999999977E9	2.92570757503924250E1
3.55699999999999994E9	2.92384657396929004E1
3.55750000000000011E9	2.92198285733810259E1
3.55799999999999983E9	2.92011782162123357E1
3.55850000000000000E9	2.91825295691014563E1
3.55899999999999972E9	2.91638984959157543E1
3.55949999999999989E9	2.91453018523751517E1
3.56000000000000005E9	2.91267575170928605E1
3.56050000000000022E9	2.91082844247600647E1
3.56099999999999994E9	2.90899026014532280E1
3.56149999999999967E9	2.90716332020162849E1
3.56199999999999983E9	2.90534985494534759E1
3.56250000000000000E9	2.90355221762503701E1
3.56300000000000017E9	2.90177288675313028E1
3.56350000000000033E9	2.90001447059523487E1
3.56400000000000006E9	2.89827971182245214E1
3.56449999999999978E9	2.89657149231610056E1
3.56499999999999995E9	2.89489283811429043E1
3.56550000000000011E9	2.89324692449016307E1
3.56600000000000028E9	2.89163708115169316E1
3.56650000000000000E9	2.89006679755365781E1
3.56700000000000017E9	2.88853972831194561E1
3.56749999999999989E9	2.88705969871043866E1
3.56800000000000006E9	2.88563071028954488E1
3.56850000000000023E9	2.88425694650373421E1
3.56899999999999995E9	2.88294277843252145E1
3.56950000000000012E9	2.88169277052512252E1
3.57000000000000028E9	2.88051168635298183E1
3.57050000000000001E9	2.87940449433658285E1
3.57100000000000017E9	2.87837637340280361E1
3.57149999999999945E9	2.87743271851664639E1
3.57200000000000006E9	2.87657914601614673E1
3.57250000000000023E9	2.87582149866151893E1
3.57300000000000040E9	2.87516585028944460E1
3.57350000000000012E9	2.87461850994072288E1
3.57399999999999940E9	2.87418602530474843E1
3.57449999999999957E9	2.87387518529801023E1
3.57500000000000018E9	2.87369302156645512E1
3.57550000000000034E9	2.87364680867426481E1
3.57600000000000051E9	2.87374406271496063E1
3.57650000000000023E9	2.87399253805635535E1
3.57699999999999951E9	2.87440022190939137E1
3.57749999999999968E9	2.87497532639431075E1
3.57800000000000029E9	2.87572627776655843E1
3.57850000000000046E9	2.87666170246109942E1
3.57899999999999974E9	2.87779040961855470E1
3.57950000000000035E9	2.87912136977052624E1
3.57999999999999963E9	2.88066368938624739E1
3.58049999999999979E9	2.88242658101779314E1
3.58100000000000041E9	2.88441932882839991E1
3.58149999999999968E9	2.88665124934641115E1
3.58199999999999985E9	2.88913164735674677E1
3.58250000000000046E9	2.89186976692151587E1
3.58299999999999974E9	2.89487473761011804E1
3.58349999999999991E9	2.89815551611588607E1
3.58399999999999963E9	2.90172082353847971E1
3.58449999999999980E9	2.90557907871745291E1
3.58499999999999996E9	2.90973832810903410E1
3.58550000000000058E9	2.91420617280343741E1
3.58599999999999985E9	2.91898969338019043E1
3.58649999999999958E9	2.92409537339085812E1
3.58699999999999974E9	2.92952902234002011E1
3.58749999999999991E9	2.93529569910144916E1
3.58800000000000008E9	2.94139963675676031E1
3.58850000000000069E9	2.94784416987383091E1
3.58899999999999997E9	2.95463166525120524E1
3.58949999999999969E9	2.96176345714106448E1
3.58999999999999986E9	2.96923978792707777E1
3.59050000000000002E9	2.97705975517295052E1
3.59100000000000019E9	2.98522126587733183E1
3.59149999999999991E9	2.99372099866899566E1
3.59200000000000008E9	3.00255437455914898E1
3.59249999999999980E9	3.01171553673636705E1
3.59299999999999997E9	3.02119733974976823E1
3.59350000000000014E9	3.03099134828086836E1
3.59399999999999986E9	3.04108784555981693E1
3.59450000000000003E9	3.05147585134018673E1
3.59500000000000020E9	3.06214314921596609E1
3.59549999999999992E9	3.07307632294317168E1
3.59600000000000009E9	3.08426080132575642E1
3.59649999999999981E9	3.09568091113816690E1
3.59699999999999998E9	3.10731993749111579E1
3.59750000000000014E9	3.11916019099737163E1
3.59800000000000031E9	3.13118308106836229E1
3.59850000000000003E9	3.14336919465916598E1
3.59899999999999931E9	3.15569837978505818E1
3.59949999999999992E9	3.16814983314959475E1
3.60000000000000009E9	3.18070219125093390E1
3.60050000000000026E9	3.19333362436560453E1
3.60100000000000042E9	3.20602193284422654E1
3.60150000000000015E9	3.21874464518919989E1
3.60199999999999942E9	3.23147911741328997E1
3.60250000000000004E9	3.24420263320547386E1
3.60300000000000020E9	3.25689250444351552E1
3.60350000000000037E9	3.26952617160310854E1
3.60400000000000009E9	3.28208130360731198E1
3.60450000000000026E9	3.29453589664982038E1
3.60499999999999954E9	3.30686837150223045E1
3.60550000000000015E9	3.31905766878813946E1
3.60600000000000032E9	3.33108334167363918E1
3.60649999999999959E9	3.34292564538916892E1
3.60700000000000021E9	3.35456562296353900E1
3.60750000000000037E9	3.36598518652389123E1
3.60799999999999965E9	3.37716719349397021E1
3.60850000000000026E9	3.38809551701501288E1
3.60899999999999954E9	3.39875510991919461E1
3.60949999999999971E9	3.40913206160826121E1
3.61000000000000032E9	3.41921364722991239E1
3.61050000000000049E9	3.42898836860515610E1
3.61099999999999977E9	3.43844598643749544E1
3.61149999999999949E9	3.44757754343189315E1
3.61199999999999966E9	3.45637537806270245E1
3.61249999999999982E9	3.46483312885495698E1
3.61300000000000043E9	3.47294572917776012E1
3.61350000000000060E9	3.48070939268756963E1
3.61399999999999988E9	3.48812158969917041E1
3.61449999999999960E9	3.49518101489897370E1
3.61499999999999977E9	3.50188754694326798E1
3.61549999999999994E9	3.50824220060029157E1
3.61600000000000055E9	3.51424707219526322E1
3.61649999999999983E9	3.51990527920013685E1
3.61699999999999999E9	3.52522089487072776E1
3.61749999999999972E9	3.53019887887454420E1
3.61799999999999988E9	3.53484500487036390E1
3.61850000000000005E9	3.53916578599806986E1
3.61899999999999977E9	3.54316839921372440E1
3.61949999999999994E9	3.54686060936409309E1
3.62000000000000011E9	3.55025069383826164E1
3.62049999999999983E9	3.55334736856414235E1
3.62100000000000000E9	3.55615971603846370E1
3.62149999999999972E9	3.55869711599263994E1
3.62199999999999989E9	3.56096917920618683E1
3.62250000000000005E9	3.56298568488814738E1
3.62300000000000022E9	3.56475652195627912E1
3.62349999999999994E9	3.56629163445664776E1
3.62399999999999967E9	3.56760097128403064E1
3.62449999999999983E9	3.56869444028785088E1
3.62500000000000000E9	3.56958186677959199E1
3.62550000000000017E9	3.57027295639741471E1
3.62600000000000033E9	3.57077726223127367E1
3.62650000000000006E9	3.57110415606790932E1
3.62699999999999978E9	3.57126280357925641E1
3.62749999999999995E9	3.57126214324966673E1
3.62800000000000011E9	3.57111086881628470E1
3.62850000000000028E9	3.57081741498250604E1
3.62900000000000000E9	3.57038994615570804E1
3.62950000000000017E9	3.56983634795702809E1
3.62999999999999989E9	3.56916422125157595E1
3.63050000000000006E9	3.56838087845212337E1
3.63100000000000023E9	3.56749334185654954E1
3.63149999999999995E9	3.56650834378936565E1
3.63200000000000012E9	3.56543232832901769E1
3.63250000000000028E9	3.56427145441570659E1
3.63300000000000001E9	3.56303160014809972E1
3.63350000000000017E9	3.56171836809164200E1
3.63399999999999945E9	3.56033709143543131E1
3.63450000000000006E9	3.55889284084890045E1
3.63500000000000023E9	3.55739043190361182E1
3.63550000000000040E9	3.55583443293865908E1
3.63600000000000012E9	3.55422917326133270E1
3.63649999999999940E9	3.55257875158655034E1
3.63699999999999957E9	3.55088704463008664E1
3.63750000000000018E9	3.54915771578112915E1
3.63800000000000034E9	3.54739422378956082E1
3.63850000000000051E9	3.54559983141208424E1
3.63900000000000023E9	3.54377761396972124E1
3.63949999999999951E9	3.54193046777642540E1
3.63999999999999968E9	3.54006111840521331E1
3.64050000000000029E9	3.53817212876432752E1
3.64100000000000046E9	3.53626590696096921E1
3.64149999999999974E9	3.53434471393514738E1
3.64200000000000035E9	3.53241067085012173E1
3.64249999999999963E9	3.53046576622961172E1
3.64299999999999979E9	3.52851186283508778E1
3.64350000000000041E9	3.52655070427930761E1
3.64399999999999968E9	3.52458392137433041E1
3.64449999999999985E9	3.52261303821458815E1
3.64500000000000046E9	3.52063947799706023E1
3.64549999999999974E9	3.51866456858203813E1
3.64599999999999991E9	3.51668954779928677E1
3.64649999999999963E9	3.51471556850512945E1
3.64699999999999980E9	3.51274370339702457E1
3.64749999999999996E9	3.51077494959253666E1
3.64800000000000058E9	3.50881023298034345E1
3.64849999999999985E9	3.50685041235091166E1
3.64899999999999958E9	3.50489628331510383E1
3.64949999999999974E9	3.50294858201877535E1
3.64999999999999991E9	3.50100798866160279E1
3.65050000000000008E9	3.49907513082844712E1
3.65100000000000069E9	3.49715058664137768E1
3.65149999999999997E9	3.49523488774037805E1
3.65199999999999969E9	3.49332852210075284E1
3.65249999999999986E9	3.49143193669477991E1
3.65300000000000002E9	3.48954554000530104E1
3.65350000000000019E9	3.48766970439845903E1
3.65399999999999991E9	3.48580476836258413E1
3.65450000000000008E9	3.48395103862019351E1
3.65499999999999980E9	3.48210879211952840E1
3.65549999999999997E9	3.48027827791190925E1
3.65600000000000014E9	3.47845971892109063E1
3.65649999999999986E9	3.47665331361022023E1
3.65700000000000003E9	3.47485923755199755E1
3.65750000000000020E9	3.47307764490738657E1
3.65799999999999992E9	3.47130866981770847E1
3.65850000000000009E9	3.46955242771504269E1
3.65899999999999981E9	3.46780901655549645E1
3.65949999999999998E9	3.46607851797949351E1
3.66000000000000014E9	3.46436099840341161E1
3.66050000000000031E9	3.46265651004625052E1
3.66100000000000003E9	3.46096509189513935E1
3.66149999999999931E9	3.45928677061316758E1
3.66199999999999992E9	3.45762156139275456E1
3.66250000000000009E9	3.45596946875778688E1
3.66300000000000026E9	3.45433048731741454E1
3.66350000000000042E9	3.45270460247438660E1
3.66400000000000015E9	3.45109179109034780E1
3.66449999999999942E9	3.44949202211094441E1
3.66500000000000004E9	3.44790525715271645E1
3.66550000000000020E9	3.44633145105425331E1
3.66600000000000037E9	3.44477055239362162E1
3.66650000000000009E9	3.44322250397402163E1
3.66700000000000026E9	3.44168724327955911E1
3.66749999999999954E9	3.44016470290288501E1
3.66800000000000015E9	3.43865481094637193E1
3.66850000000000032E9	3.43715749139837623E1
3.66899999999999959E9	3.43567266448602027E1
3.66950000000000021E9	3.43420024700596382E1
3.67000000000000037E9	3.43274015263436771E1
3.67049999999999965E9	3.43129229221735788E1
3.67100000000000026E9	3.42985657404314015E1
3.67149999999999954E9	3.42843290409675117E1
3.67199999999999971E9	3.42702118629866570E1
3.67250000000000032E9	3.42562132272799058E1
3.67300000000000049E9	3.42423321383136692E1
3.67349999999999977E9	3.42285675861832761E1
3.67399999999999949E9	3.42149185484387441E1
3.67449999999999966E9	3.42013839917919205E1
3.67499999999999982E9	3.41879628737101360E1
3.67550000000000043E9	3.41746541439046236E1
3.67600000000000060E9	3.41614567457195850E1
3.67649999999999988E9	3.41483696174273366E1
3.67699999999999960E9	3.41353916934357349E1
3.67749999999999977E9	3.41225219054130680E1
3.67799999999999994E9	3.41097591833352975E1
3.67850000000000055E9	3.40971024564600489E1
3.67899999999999983E9	3.40845506542320553E1
3.67949999999999999E9	3.40721027071244631E1
3.67999999999999972E9	3.40597575474192826E1
3.68049999999999988E9	3.40475141099306455E1
3.68100000000000005E9	3.40353713326752061E1
3.68149999999999977E9	3.40233281574919832E1
3.68199999999999994E9	3.40113835306152046E1
3.68250000000000011E9	3.39995364032021996E1
3.68299999999999983E9	3.39877857318210364E1
3.68350000000000000E9	3.39761304788974883E1
3.68399999999999972E9	3.39645696131268826E1
3.68449999999999989E9	3.39531021098506036E1
3.68500000000000005E9	3.39417269514005815E1
3.68550000000000022E9	3.39304431274136054E1
3.68599999999999994E9	3.39192496351174544E1
3.68649999999999967E9	3.39081454795897486E1
3.68699999999999983E9	3.38971296739925654E1
3.68750000000000000E9	3.38862012397835111E1
3.68800000000000017E9	3.38753592069047027E1
3.68850000000000033E9	3.38646026139512069E1
3.68900000000000006E9	3.38539305083207731E1
3.68949999999999978E9	3.38433419463450047E1
3.68999999999999995E9	3.38328359934041689E1
3.69050000000000011E9	3.38224117240260380E1
3.69100000000000028E9	3.38120682219701152E1
3.69150000000000000E9	3.38018045802982936E1
3.69200000000000017E9	3.37916199014325258E1
3.69249999999999989E9	3.37815132972003074E1
3.69300000000000006E9	3.37714838888699953E1
3.69350000000000023E9	3.37615308071741449E1
3.69399999999999995E9	3.37516531923249641E1
3.69450000000000012E9	3.37418501940190563E1
3.69500000000000028E9	3.37321209714351733E1
3.69550000000000001E9	3.37224646932234595E1
3.69600000000000017E9	3.37128805374872220E1
3.69649999999999945E9	3.37033676917590563E1
3.69700000000000006E9	3.36939253529696581E1
3.69750000000000023E9	3.36845527274114431E1
3.69800000000000040E9	3.36752490306967456E1
3.69850000000000012E9	3.36660134877111528E1
3.69899999999999940E9	3.36568453325623462E1
3.69949999999999957E9	3.36477438085245684E1
3.70000000000000018E9	3.36387081679796029E1
3.70050000000000034E9	3.36297376723542252E1
3.70100000000000051E9	3.36208315920540590E1
3.70150000000000023E9	3.36119892063950143E1
3.70199999999999951E9	3.36032098035318549E1
3.70249999999999968E9	3.35944926803842758E1
3.70300000000000029E9	3.35858371425611590E1
3.70350000000000046E9	3.35772425042824008E1
3.70399999999999974E9	3.35687080882995037E1
3.70450000000000035E9	3.35602332258140823E1
3.70499999999999963E9	3.35518172563954087E1
3.70549999999999979E9	3.35434595278967285E1
3.70600000000000041E9	3.35351593963702266E1
3.70649999999999968E9	3.35269162259814602E1
3.70699999999999985E9	3.35187293889225035E1
3.70750000000000046E9	3.35105982653254708E1
3.70799999999999974E9	3.35025222431740977E1
3.70849999999999991E9	3.34945007182162424E1
3.70899999999999963E9	3.34865330938753392E1
3.70949999999999980E9	3.34786187811618285E1
3.70999999999999996E9	3.34707571985844643E1
3.71050000000000058E9	3.34629477720618240E1
3.71099999999999985E9	3.34551899348334825E1
3.71149999999999958E9	3.34474831273715845E1
3.71199999999999974E9	3.34398267972926178E1
3.71249999999999991E9	3.34322203992692701E1
3.71300000000000008E9	3.34246633949427485E1
3.71350000000000069E9	3.34171552528354443E1
3.71399999999999997E9	3.34096954482640829E1
3.71449999999999969E9	3.34022834632529264E1
3.71499999999999986E9	3.33949187864485353E1
3.71550000000000002E9	3.33876009130334817E1
3.71600000000000019E9	3.33803293446420701E1
3.71649999999999991E9	3.33731035892763250E1
3.71700000000000008E9	3.33659231612218710E1
3.71749999999999980E9	3.33587875809656520E1
3.71799999999999997E9	3.33516963751131623E1
3.71850000000000014E9	3.33446490763075598E1
3.71899999999999986E9	3.33376452231486198E1
3.71950000000000003E9	3.33306843601130121E1
3.72000000000000020E9	3.33237660374751155E1
3.72049999999999992E9	3.33168898112282230E1
3.72100000000000009E9	3.33100552430077901E1
3.72149999999999981E9	3.33032619000139452E1
3.72199999999999998E9	3.32965093549356705E1
3.72250000000000014E9	3.32897971858764574E1
3.72300000000000031E9	3.32831249762788683E1
3.72350000000000003E9	3.32764923148521197E1
3.72399999999999931E9	3.32698987954992242E1
3.72449999999999992E9	3.32633440172449024E1
3.72500000000000009E9	3.32568275841654293E1
3.72550000000000026E9	3.32503491053180378E1
3.72600000000000042E9	3.32439081946721871E1
3.72650000000000015E9	3.32375044710412570E1
3.72699999999999942E9	3.32311375580147006E1
3.72750000000000004E9	3.32248070838921317E1
3.72800000000000020E9	3.32185126816172183E1
3.72850000000000037E9	3.32122539887131030E1
3.72900000000000009E9	3.32060306472179345E1
3.72950000000000026E9	3.31998423036220558E1
3.72999999999999954E9	3.31936886088060001E1
3.73050000000000015E9	3.31875692179783277E1
3.73100000000000032E9	3.31814837906151627E1
3.73149999999999959E9	3.31754319904006056E1
3.73200000000000021E9	3.31694134851678246E1
3.73250000000000037E9	3.31634279468402582E1
3.73299999999999965E9	3.31574750513745187E1
3.73350000000000026E9	3.31515544787040417E1
3.73399999999999954E9	3.31456659126829134E1
3.73449999999999971E9	3.31398090410309498E1
3.73500000000000032E9	3.31339835552793271E1
3.73550000000000049E9	3.31281891507174597E1
3.73599999999999977E9	3.31224255263395895E1
3.73649999999999949E9	3.31166923847937245E1
3.73699999999999966E9	3.31109894323292187E1
3.73749999999999982E9	3.31053163787473803E1
3.73800000000000043E9	3.30996729373512277E1
3.73850000000000060E9	3.30940588248963019E1
3.73899999999999988E9	3.30884737615421543E1
3.73949999999999960E9	3.30829174708054463E1
3.73999999999999977E9	3.30773896795122280E1
3.74049999999999994E9	3.30718901177520630E1
3.74100000000000055E9	3.30664185188321014E1
3.74149999999999983E9	3.30609746192325815E1
3.74199999999999999E9	3.30555581585624036E1
3.74249999999999972E9	3.30501688795149695E1
3.74299999999999988E9	3.30448065278265579E1
3.74350000000000005E9	3.30394708522319025E1
3.74399999999999977E9	3.30341616044244679E1
3.74449999999999994E9	3.30288785390144302E1
3.74500000000000011E9	3.30236214134879935E1
3.74549999999999983E9	3.30183899881679110E1
3.74600000000000000E9	3.30131840261741250E1
3.74649999999999972E9	3.30080032933847978E1
3.74699999999999989E9	3.30028475583981740E1
3.74750000000000005E9	3.29977165924955562E1
3.74800000000000022E9	3.29926101696033536E1
3.74849999999999994E9	3.29875280662572923E1
3.74899999999999967E9	3.29824700615664179E1
3.74949999999999983E9	3.29774359371773951E1
3.75000000000000000E9	3.29724254772398595E1
3.75050000000000017E9	3.29674384683717747E1
3.75100000000000033E9	3.29624746996262896E1
3.75150000000000006E9	3.29575339624576547E1
3.75199999999999978E9	3.29526160506883858E1
3.75249999999999995E9	3.29477207604778055E1
3.75300000000000011E9	3.29428478902890109E1
3.75350000000000028E9	3.29379972408582145E1
3.75400000000000000E9	3.29331686151636438E1
3.75450000000000017E9	3.29283618183949889E1
3.75499999999999989E9	3.29235766579234346E1
3.75550000000000006E9	3.29188129432723198E1
3.75600000000000023E9	3.29140704860875122E1
3.75649999999999995E9	3.29093491001090177E1
3.75700000000000012E9	3.29046486011431805E1
3.75750000000000028E9	3.28999688070337371E1
3.75800000000000001E9	3.28953095376353488E1
3.75850000000000017E9	3.28906706147862327E1
3.75899999999999945E9	3.28860518622814846E1
3.75950000000000006E9	3.28814531058470783E1
3.76000000000000023E9	3.28768741731134773E1
3.76050000000000040E9	3.28723148935913922E1
3.76100000000000012E9	3.28677750986450556E1
3.76149999999999940E9	3.28632546214689336E1
3.76199999999999957E9	3.28587532970626572E1
3.76250000000000018E9	3.28542709622071660E1
3.76300000000000034E9	3.28498074554416153E1
3.76350000000000051E9	3.28453626170390844E1
3.76400000000000023E9	3.28409362889846879E1
3.76449999999999951E9	3.28365283149522957E1
3.76499999999999968E9	3.28321385402830668E1
3.76550000000000029E9	3.28277668119624355E1
3.76600000000000046E9	3.28234129785995066E1
3.76649999999999974E9	3.28190768904056762E1
3.76700000000000035E9	3.28147583991729075E1
3.76749999999999963E9	3.28104573582542747E1
3.76799999999999979E9	3.28061736225424028E1
3.76850000000000041E9	3.28019070484508646E1
3.76899999999999968E9	3.27976574938932064E1
3.76949999999999985E9	3.27934248182639099E1
3.77000000000000046E9	3.27892088824199268E1
3.77049999999999974E9	3.27850095486609572E1
3.77099999999999991E9	3.27808266807111703E1
3.77149999999999963E9	3.27766601437012906E1
3.77199999999999980E9	3.27725098041503227E1
3.77249999999999996E9	3.27683755299476953E1
3.77300000000000058E9	3.27642571903360125E1
3.77349999999999985E9	3.27601546558940182E1
3.77399999999999958E9	3.27560677985193305E1
3.77449999999999974E9	3.27519964914120809E1
3.77499999999999991E9	3.27479406090584879E1
3.77550000000000008E9	3.27439000272147140E1
3.77600000000000069E9	3.27398746228904391E1
3.77649999999999997E9	3.27358642743344896E1
3.77699999999999969E9	3.27318688610183139E1
3.77749999999999986E9	3.27278882636212254E1
3.77800000000000002E9	3.27239223640156762E1
3.77850000000000019E9	3.27199710452526471E1
3.77899999999999991E9	3.27160341915467168E1
3.77950000000000008E9	3.27121116882628105E1
3.77999999999999980E9	3.27082034219014428E1
3.78049999999999997E9	3.27043092800852397E1
3.78100000000000014E9	3.27004291515462508E1
3.78149999999999986E9	3.26965629261115875E1
3.78200000000000003E9	3.26927104946912639E1
3.78250000000000020E9	3.26888717492652470E1
3.78299999999999992E9	3.26850465828708758E1
3.78350000000000009E9	3.26812348895904003E1
3.78399999999999981E9	3.26774365645400033E1
3.78449999999999998E9	3.26736515038567044E1
3.78500000000000014E9	3.26698796046872086E1
3.78550000000000031E9	3.26661207651771557E1
3.78600000000000003E9	3.26623748844594886E1
3.78649999999999931E9	3.26586418626438046E1
3.78699999999999992E9	3.26549216008055998E1
3.78750000000000009E9	3.26512140009764940E1
3.78800000000000026E9	3.26475189661334131E1
3.78850000000000042E9	3.26438364001888104E1
3.78900000000000015E9	3.26401662079819355E1
3.78949999999999942E9	3.26365082952684471E1
3.79000000000000004E9	3.26328625687119267E1
3.79050000000000020E9	3.26292289358747301E1
3.79100000000000037E9	3.26256073052098738E1
3.79150000000000009E9	3.26219975860524380E1
3.79200000000000026E9	3.26183996886115590E1
3.79249999999999954E9	3.26148135239629866E1
3.79300000000000015E9	3.26112390040413214E1
3.79350000000000032E9	3.26076760416331357E1
3.79399999999999959E9	3.26041245503700461E1
3.79450000000000021E9	3.26005844447226201E1
3.79500000000000037E9	3.25970556399934797E1
3.79549999999999965E9	3.25935380523116880E1
3.79600000000000026E9	3.25900315986280154E1
3.79649999999999954E9	3.25865361967086997E1
3.79699999999999971E9	3.25830517651313745E1
3.79750000000000032E9	3.25795782232802100E1
3.79800000000000049E9	3.25761154913424278E1
3.79849999999999977E9	3.25726634903042100E1
3.79899999999999949E9	3.25692221419478978E1
3.79949999999999966E9	3.25657913688488332E1
3.79999999999999982E9	3.25623710943733524E1
3.80050000000000043E9	3.25589612426770225E1
3.80100000000000060E9	3.25555617387029006E1
3.80149999999999988E9	3.25521725081816626E1
3.80199999999999960E9	3.25487934776297561E1
3.80249999999999977E9	3.25454245743511184E1
3.80299999999999994E9	3.25420657264375501E1
3.80350000000000055E9	3.25387168627698964E1
3.80399999999999983E9	3.25353779130205689E1
3.80449999999999999E9	3.25320488076558201E1
3.80499999999999972E9	3.25287294779397396E1
3.80549999999999988E9	3.25254198559384644E1
3.80600000000000005E9	3.25221198745243445E1
3.80649999999999977E9	3.25188294673823375E1
3.80699999999999994E9	3.25155485690172341E1
3.80750000000000011E9	3.25122771147597911E1
3.80799999999999983E9	3.25090150407754086E1
3.80850000000000000E9	3.25057622840751126E1
3.80899999999999972E9	3.25025187825233663E1
3.80949999999999989E9	3.24992844748519127E1
3.81000000000000005E9	3.24960593006705878E1
3.81050000000000022E9	3.24928432004825307E1
3.81099999999999994E9	3.24896361156978841E1
3.81149999999999967E9	3.24864379886509891E1
3.81199999999999983E9	3.24832487626172384E1
3.81250000000000000E9	3.24800683818333358E1
3.81300000000000017E9	3.24768967915164675E1
3.81350000000000033E9	3.24737339378873902E1
3.81400000000000006E9	3.24705797681940656E1
3.81449999999999978E9	3.24674342307361652E1
3.81499999999999995E9	3.24642972748940739E1
3.81550000000000011E9	3.24611688511568142E1
3.81600000000000028E9	3.24580489111526438E1
3.81650000000000000E9	3.24549374076842989E1
3.81700000000000017E9	3.24518342947621807E1
3.81749999999999989E9	3.24487395276427915E1
